,FQHC1,FQHC2,FQHC3,FQHC4,FQHC5,FQHC6,FQHC7,FQHC8,FQHC9,FQHC10,FQHC11,FQHC12,FQHC13,FQHC14,FQHC15,FQHC16,FQHC17,FQHC18,FQHC19,FQHC20,FQHC21,FQHC22,FQHC23,FQHC24,FQHC25,FQHC26,FQHC27,FQHC28,FQHC29,FQHC30,FQHC31,FQHC32,FQHC33,FQHC34,FQHC35,FQHC36,FQHC37,FQHC38,FQHC39,FQHC40,FQHC41,FQHC42,FQHC43,FQHC44,FQHC45,FQHC46,FQHC47,FQHC48,FQHC49,FQHC50,FQHC51,FQHC52,FQHC53,FQHC54,FQHC55,FQHC56,FQHC57,FQHC58,FQHC59,FQHC60,FQHC61,FQHC62,FQHC63,FQHC64,FQHC65,FQHC66,FQHC67,FQHC68,FQHC69,FQHC70,FQHC71,FQHC72,FQHC73,FQHC74,FQHC75,FQHC76,FQHC77,FQHC78,FQHC79,FQHC80,FQHC81,FQHC82,FQHC83,FQHC84,FQHC85,FQHC86,FQHC87,FQHC88,FQHC89,FQHC90,FQHC91,FQHC92,FQHC93,FQHC94,FQHC95,FQHC96,FQHC97,FQHC98,FQHC99,FQHC100,FQHC101,FQHC102,FQHC103,FQHC104,FQHC105,FQHC106,FQHC107,FQHC108,FQHC109,FQHC110,FQHC111,FQHC112,FQHC113,FQHC114,FQHC115,FQHC116,FQHC117,FQHC118,FQHC119,FQHC120,FQHC121,FQHC122,FQHC123,FQHC124,FQHC125,FQHC126,FQHC127,FQHC128,FQHC129,FQHC130,FQHC131,FQHC132,FQHC133,FQHC134,FQHC135,FQHC136,FQHC137,FQHC138,FQHC139,FQHC140,FQHC141,FQHC142,FQHC143,FQHC144,FQHC145,FQHC146,FQHC147,FQHC148,FQHC149,FQHC150,FQHC151,FQHC152,FQHC153,FQHC154,FQHC155,FQHC156,FQHC157,FQHC158,FQHC159,FQHC160,FQHC161,FQHC162,FQHC163,FQHC164,FQHC165,FQHC166,FQHC167,FQHC168,FQHC169,FQHC170,FQHC171,FQHC172,FQHC173,FQHC174,FQHC175,FQHC176,FQHC177,FQHC178,FQHC179,FQHC180,FQHC181,FQHC182,FQHC183,FQHC184,FQHC185,FQHC186,FQHC187,FQHC188,FQHC189,FQHC190,FQHC191,FQHC192,FQHC193,FQHC194,FQHC195,FQHC196,FQHC197,FQHC198,FQHC199,FQHC200,FQHC201,FQHC202,FQHC203,FQHC204,FQHC205,FQHC206,FQHC207,FQHC208,FQHC209,FQHC210,FQHC211,FQHC212,FQHC213,FQHC214,FQHC215,FQHC216,FQHC217,FQHC218,FQHC219,FQHC220,FQHC221,FQHC222,FQHC223,FQHC224,FQHC225,FQHC226,FQHC227,FQHC228,FQHC229,FQHC230,FQHC231,FQHC232,FQHC233,FQHC234,FQHC235,FQHC236,FQHC237,FQHC238,FQHC239,FQHC240,FQHC241,FQHC242,FQHC243,FQHC244,FQHC245,FQHC246,FQHC247,FQHC248,FQHC249,FQHC250,FQHC251,FQHC252,FQHC253,FQHC254,FQHC255,FQHC256,FQHC257,FQHC258,FQHC259,FQHC260,FQHC261,FQHC262,FQHC263,FQHC264,FQHC265,FQHC266,FQHC267,FQHC268,FQHC269,FQHC270,FQHC271,FQHC272,FQHC273,FQHC274,FQHC275,FQHC276,FQHC277,FQHC278,FQHC279,FQHC280,FQHC281,FQHC282,FQHC283,FQHC284,FQHC285,FQHC286,FQHC287,FQHC288,FQHC289,FQHC290,FQHC291,FQHC292,FQHC293,FQHC294,FQHC295,FQHC296,FQHC297,FQHC298,FQHC299,FQHC300,FQHC301
FQHC256,NA,NA,NA,2123.3333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2585.5666666666666,NA,NA,2112.1833333333334,NA,2255.516666666667,NA,NA,NA,NA,NA,NA,258.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2613.116666666667,NA,NA,NA,NA,NA,NA,NA,2558.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2043.8333333333333,NA,NA,2537.866666666667,1818.7166666666667,117.63333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1491.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2408.516666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1431.05,NA,NA,NA,NA,NA,NA,2788.7166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2847.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2797.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2748.6,2788.8333333333335,NA,NA,NA,2745.4666666666667,NA,1587.75,NA,NA,2119.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2121.633333333333,NA,NA,2792.883333333333,2735.0833333333335,NA,NA,NA,NA,NA,NA,2550.2166666666667,NA,NA,NA,NA,NA,NA,2711.4166666666665,NA,475.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2123.25,NA,NA,NA,NA,NA,2693.733333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,2816.616666666667,NA,NA,NA,NA,2724.5833333333335,NA,1614.6,NA,NA,NA,1238.2333333333333,NA,NA,NA,NA,NA,NA,2807.3333333333335,NA,NA
FQHC257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.4,42.583333333333336,NA,71.6,NA,NA,NA,20.7,NA,NA,NA,NA,NA,NA,NA,66.13333333333334,NA,NA,NA,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.933333333333334,62.86666666666667,NA,NA,67.33333333333333,108.8,NA,NA,NA,168.78333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.18333333333334,31,69.86666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.18333333333334,NA,NA,NA,NA,NA,NA,NA,31.366666666666667,NA,NA,NA,163.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.583333333333336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.68333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.65,81.71666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.78333333333333,NA,NA,NA,113.9,NA,NA,NA,NA,129.15,NA,38.78333333333333,NA,NA,NA,NA,NA,NA,122.28333333333333,126.91666666666667,NA,NA,NA,NA,41.666666666666664,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.28333333333333,NA,0,NA,21.616666666666667,NA,NA,35.2,NA,42.03333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.93333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.03333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FQHC258,NA,NA,NA,NA,NA,NA,NA,26.483333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,660.6333333333333,NA,NA,695.6,NA,NA,NA,975.4166666666666,NA,NA,NA,NA,NA,969.3333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.55,NA,NA,NA,NA,NA,NA,NA,NA,1487.2166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650.05,NA,648.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,723.8,114.58333333333333,NA,NA,NA,83.7,NA,NA,NA,NA,NA,1125.0333333333333,NA,NA,NA,NA,NA,844.55,296.15,NA,NA,NA,66.13333333333334,1003.6,NA,NA,NA,51.11666666666667,NA,NA,NA,1414.4166666666667,NA,718.1666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1134.9666666666667,NA,NA,NA,NA,NA,NA,NA,NA,332.55,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,757.6833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,701.8333333333334,NA,1364.7166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1053.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,NA,NA,NA,NA,NA,NA,16.633333333333333,NA,NA,NA,NA,NA,NA,1134.8666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111.7166666666667,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,317.93333333333334,NA,107.96666666666667,NA,NA,569.4333333333333,NA,NA,NA,NA,NA,NA,1109.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FQHC259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.416666666666664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.91666666666667,21.1,NA,91.38333333333334,NA,NA,NA,23.95,NA,NA,NA,NA,NA,NA,NA,46.28333333333333,NA,NA,NA,75.61666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.28333333333333,41.75,NA,NA,51.083333333333336,89.61666666666666,NA,NA,NA,170.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.93333333333334,51.31666666666667,61.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.7,NA,NA,NA,NA,NA,NA,NA,51.15,NA,NA,NA,182.83333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.883333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.46666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,101.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.733333333333334,NA,NA,NA,92.41666666666667,NA,NA,NA,NA,130.71666666666667,NA,32.31666666666667,NA,NA,NA,NA,NA,NA,142.06666666666666,146.7,NA,NA,NA,NA,34.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.06666666666666,NA,20.266666666666666,NA,0,NA,NA,34.06666666666667,NA,51.81666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.81666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FQHC260,NA,513.1833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.35,NA,NA,NA,586.5166666666667,NA,NA,466.45,NA,334.6166666666667,NA,NA,NA,NA,NA,NA,524.6666666666666,592.6,NA,NA,NA,NA,NA,620.8666666666667,NA,NA,NA,NA,NA,NA,NA,633.4333333333333,NA,NA,NA,NA,369.56666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,599.45,NA,NA,634.35,599.3,NA,NA,NA,554.05,NA,NA,NA,NA,730.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646.2333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585.5166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,633.9333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,862.6166666666667,NA,NA,NA,NA,NA,NA,594.8333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510.78333333333336,NA,NA,NA,NA,NA,NA,NA,NA,630.45,NA,NA,NA,522.45,NA,NA,NA,NA,NA,NA,637.05,NA,NA,NA,NA,NA,510.78333333333336,NA,NA,NA,NA,NA,NA,639.6,494.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630.85,NA,610.8666666666667,0,NA,639.2166666666667,NA,NA,NA,NA,NA,NA,NA,299.6333333333333,NA,NA,NA,NA,515.1666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.4,NA,NA,NA,NA,244.13333333333333,NA,NA,NA,NA,NA,NA,NA
FQHC261,NA,NA,NA,NA,NA,NA,NA,299.68333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,958.55,1339.1166666666666,NA,993.5333333333333,NA,NA,NA,1273.3333333333333,NA,NA,NA,NA,NA,1267.2666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1135.0333333333333,NA,NA,NA,NA,NA,NA,NA,NA,1289.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941.8333333333334,NA,940.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.7333333333333,208.9,NA,NA,NA,238.41666666666666,NA,NA,NA,NA,NA,890.0833333333334,NA,NA,NA,NA,NA,1142.6833333333334,594.0833333333334,NA,NA,NA,364.05,1316.6,NA,NA,NA,349.05,NA,NA,NA,NA,NA,1016.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1447.9666666666667,NA,NA,NA,NA,NA,NA,NA,NA,96.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,329.7,NA,NA,1055.6166666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,999.9666666666667,NA,1677.7166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1366.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,882.8833333333333,NA,NA,NA,NA,NA,NA,331,NA,NA,NA,NA,1290.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1282.5333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.9,NA,NA,0,NA,221.1,NA,NA,882.4333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FQHC262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.93333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.91666666666667,57.78333333333333,NA,68.81666666666666,NA,NA,NA,42.583333333333336,NA,NA,NA,NA,NA,NA,NA,41.93333333333333,NA,NA,NA,81.88333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.583333333333332,47.916666666666664,NA,NA,43.11666666666667,84.28333333333333,NA,NA,NA,193.3,NA,NA,NA,NA,210.1,NA,NA,NA,NA,NA,NA,NA,NA,85.38333333333334,60.166666666666664,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.233333333333334,NA,NA,NA,NA,NA,NA,NA,45.166666666666664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.683333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.28333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.88333333333333,79.31666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.55,NA,NA,NA,123.41666666666667,NA,NA,NA,NA,153.66666666666666,NA,4.15,NA,NA,NA,NA,NA,NA,129.41666666666666,124.53333333333333,NA,NA,NA,NA,6.483333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.76666666666668,NA,35.95,NA,36.86666666666667,NA,NA,0,NA,21.316666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.28333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.51666666666668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FQHC263,NA,NA,NA,NA,NA,NA,NA,90.61666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,749.5,NA,NA,784.4666666666667,NA,NA,NA,1064.2833333333333,NA,NA,NA,NA,NA,1058.2166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,978.4333333333333,NA,NA,NA,NA,NA,NA,NA,NA,1398.7333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,738.9166666666666,NA,737.6833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,812.6666666666666,19.183333333333334,NA,NA,NA,29.866666666666667,NA,NA,NA,NA,NA,1036.5666666666666,NA,NA,NA,NA,NA,933.5833333333334,385.01666666666665,NA,NA,NA,155,1104.3666666666666,NA,NA,NA,139.98333333333332,NA,NA,NA,1515.1833333333334,NA,807.0333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1235.7166666666667,NA,NA,NA,NA,NA,NA,NA,NA,238.36666666666667,NA,NA,NA,NA,NA,NA,NA,NA,124.58333333333333,NA,NA,846.5666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,790.8666666666667,NA,1465.4833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1154.0166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.8666666666667,NA,NA,NA,NA,NA,NA,121.7,NA,NA,NA,NA,NA,NA,1235.6333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1422.0333333333333,NA,NA,NA,NA,1200.75,NA,NA,NA,NA,NA,NA,NA,NA,107.73333333333333,NA,NA,222.08333333333334,NA,0,NA,NA,670.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FQHC264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.68333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.66666666666666,75.95,NA,48.916666666666664,NA,NA,NA,58.85,NA,NA,NA,NA,NA,NA,NA,53.96666666666667,NA,NA,NA,78.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.616666666666667,67.86666666666666,NA,NA,55.15,95.41666666666667,NA,NA,NA,207.98333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.15,62.2,49.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.98333333333333,NA,NA,NA,NA,NA,NA,NA,41.3,NA,NA,NA,148.23333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.33333333333334,66.88333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.21666666666667,NA,NA,NA,143.16666666666666,NA,NA,NA,NA,168.35,NA,25.133333333333333,NA,NA,NA,NA,NA,NA,124.4,112.1,NA,NA,NA,NA,22.433333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.86666666666667,NA,43.1,NA,55.03333333333333,NA,NA,21.666666666666668,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.61666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FQHC265,NA,NA,NA,10.316666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,747.6333333333333,NA,NA,11.333333333333334,NA,NA,875.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,759.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,729.0333333333333,NA,NA,NA,NA,NA,NA,748.3166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715.8166666666667,384.68333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,795.5833333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869.2333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,798.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,938.95,NA,NA,NA,NA,1142.4666666666667,NA,NA,NA,NA,NA,NA,838.2333333333333,NA,NA,NA,NA,NA,NA,NA,744.4666666666667,NA,NA,NA,NA,NA,823.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,758.8666666666667,NA,NA,NA,NA,724.8,NA,NA,NA,NA,NA,NA,NA,NA,1069.9333333333334,758.7166666666667,708.0833333333334,NA,NA,NA,756.1166666666667,NA,791.2666666666667,NA,NA,3.9166666666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8666666666666667,NA,NA,824.0333333333333,771.8166666666667,NA,NA,NA,NA,NA,NA,725.75,NA,NA,NA,NA,NA,NA,779.5166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,962.5166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,819.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,829.9833333333333,NA,NA,NA,NA,867.5333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,856.8666666666667,NA,NA
FQHC266,NA,NA,NA,NA,NA,NA,NA,592.0166666666667,NA,NA,NA,1230.4,1093.2833333333333,NA,NA,NA,NA,784.0166666666667,NA,NA,792.6666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1356.7666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,827.4333333333333,NA,827.7333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,824.8333333333334,677.4,NA,NA,NA,646.6166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1230.0666666666666,753.2833333333333,482.96666666666664,NA,NA,NA,586.5,492.9,NA,NA,NA,571.5,NA,NA,NA,903.6166666666667,NA,854.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624.1666666666666,NA,NA,NA,1220.6333333333334,NA,NA,1340.5166666666667,NA,878.4666666666667,NA,NA,NA,NA,NA,NA,NA,NA,599.2666666666667,NA,NA,NA,NA,NA,NA,NA,NA,1238.9833333333333,NA,NA,NA,610.0333333333333,NA,853.9166666666666,NA,NA,NA,NA,NA,NA,NA,1357.45,NA,NA,NA,NA,NA,NA,NA,NA,542.45,NA,NA,NA,NA,NA,NA,1297.5333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,551.7666666666667,NA,NA,NA,NA,NA,NA,565.4333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,566.5,NA,NA,880.9833333333333,NA,667.3166666666667,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
