,FQHC1,FQHC2,FQHC3,FQHC4,FQHC5,FQHC6,FQHC7,FQHC8,FQHC9,FQHC10,FQHC11,FQHC12,FQHC13,FQHC14,FQHC15,FQHC16,FQHC17,FQHC18,FQHC19,FQHC20,FQHC21,FQHC22,FQHC23,FQHC24,FQHC25,FQHC26,FQHC27,FQHC28,FQHC29,FQHC30,FQHC31,FQHC32,FQHC33,FQHC34,FQHC35,FQHC36,FQHC37,FQHC38,FQHC39,FQHC40,FQHC41,FQHC42,FQHC43,FQHC44,FQHC45,FQHC46,FQHC47,FQHC48,FQHC49,FQHC50,FQHC51,FQHC52,FQHC53,FQHC54,FQHC55,FQHC56,FQHC57,FQHC58,FQHC59,FQHC60,FQHC61,FQHC62,FQHC63,FQHC64,FQHC65,FQHC66,FQHC67,FQHC68,FQHC69,FQHC70,FQHC71,FQHC72,FQHC73,FQHC74,FQHC75,FQHC76,FQHC77,FQHC78,FQHC79,FQHC80,FQHC81,FQHC82,FQHC83,FQHC84,FQHC85,FQHC86,FQHC87,FQHC88,FQHC89,FQHC90,FQHC91,FQHC92,FQHC93,FQHC94,FQHC95,FQHC96,FQHC97,FQHC98,FQHC99,FQHC100,FQHC101,FQHC102,FQHC103,FQHC104,FQHC105,FQHC106,FQHC107,FQHC108,FQHC109,FQHC110,FQHC111,FQHC112,FQHC113,FQHC114,FQHC115,FQHC116,FQHC117,FQHC118,FQHC119,FQHC120,FQHC121,FQHC122,FQHC123,FQHC124,FQHC125,FQHC126,FQHC127,FQHC128,FQHC129,FQHC130,FQHC131,FQHC132,FQHC133,FQHC134,FQHC135,FQHC136,FQHC137,FQHC138,FQHC139,FQHC140,FQHC141,FQHC142,FQHC143,FQHC144,FQHC145,FQHC146,FQHC147,FQHC148,FQHC149,FQHC150,FQHC151,FQHC152,FQHC153,FQHC154,FQHC155,FQHC156,FQHC157,FQHC158,FQHC159,FQHC160,FQHC161,FQHC162,FQHC163,FQHC164,FQHC165,FQHC166,FQHC167,FQHC168,FQHC169,FQHC170,FQHC171,FQHC172,FQHC173,FQHC174,FQHC175,FQHC176,FQHC177,FQHC178,FQHC179,FQHC180,FQHC181,FQHC182,FQHC183,FQHC184,FQHC185,FQHC186,FQHC187,FQHC188,FQHC189,FQHC190,FQHC191,FQHC192,FQHC193,FQHC194,FQHC195,FQHC196,FQHC197,FQHC198,FQHC199,FQHC200,FQHC201,FQHC202,FQHC203,FQHC204,FQHC205,FQHC206,FQHC207,FQHC208,FQHC209,FQHC210,FQHC211,FQHC212,FQHC213,FQHC214,FQHC215,FQHC216,FQHC217,FQHC218,FQHC219,FQHC220,FQHC221,FQHC222,FQHC223,FQHC224,FQHC225,FQHC226,FQHC227,FQHC228,FQHC229,FQHC230,FQHC231,FQHC232,FQHC233,FQHC234,FQHC235,FQHC236,FQHC237,FQHC238,FQHC239,FQHC240,FQHC241,FQHC242,FQHC243,FQHC244,FQHC245,FQHC246,FQHC247,FQHC248,FQHC249,FQHC250,FQHC251,FQHC252,FQHC253,FQHC254,FQHC255,FQHC256,FQHC257,FQHC258,FQHC259,FQHC260,FQHC261,FQHC262,FQHC263,FQHC264,FQHC265,FQHC266,FQHC267,FQHC268,FQHC269,FQHC270,FQHC271,FQHC272,FQHC273,FQHC274,FQHC275,FQHC276,FQHC277,FQHC278,FQHC279,FQHC280,FQHC281,FQHC282,FQHC283,FQHC284,FQHC285,FQHC286,FQHC287,FQHC288,FQHC289,FQHC290,FQHC291,FQHC292,FQHC293,FQHC294,FQHC295,FQHC296,FQHC297,FQHC298,FQHC299,FQHC300,FQHC301,>>>>>>> a8fed069e83b261ebb5fea78dfd573ee0d8885fc:Coordinates_FQHC_address.csv
FQHC234,,,,143.25,,,,,,,,,,,,,32.833333333333336,,,144.96666666666667,,,83.75,,,,,,430.9,,,,,,,,,,,,76.41666666666667,,,,,,,,,,,,,,9.366666666666667,,,,,,,82.18333333333334,,,,,,,,,,,,,,,,,,,,,,6.666666666666667,220.48333333333332,402.03333333333336,,,,,,,,,80.96666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.38333333333334,,,,,,,,,,,72.55,,,,,,,,,,,,99.7,,,,,191.6,,,,,,,56.3,,,,,,,,88.23333333333333,,,,,,66.91666666666667,,,,,,,,,,,74.96666666666667,,,,,86.21666666666667,,,,,,,,,100.86666666666666,66.56666666666666,79.71666666666667,,,,64.68333333333334,,207.1,,,148.03333333333333,,,,,,,,,,,,,146.7,,,62.15,67.61666666666666,,,,,,,0.0,,,,,,,58.53333333333333,,,,,,,,,,,,106.75,,,,,,,,,,,,153.08333333333334,,,,,,51.71666666666667,,,,,,,,,,62.666666666666664,,,,,66.28333333333333,,,,,,250.28333333333333,,,,,,,64.2,,,
FQHC235,,,,,,,48.75,,,,,121.01666666666667,80.95,,179.61666666666667,,,,131.5,,,,,,,,,,,,,,,,164.46666666666667,,,,,,,,,,,,,,,,124.75,,,,,,129.28333333333333,,218.13333333333333,,,,,,,47.016666666666666,,,,,,,,49.86666666666667,,,47.6,,,,,,,,,,,287.1333333333333,,,52.483333333333334,,,,,,,,,,,,,,110.01666666666667,,,,17.066666666666666,,,95.6,62.333333333333336,35.03333333333333,,,,,97.13333333333334,56.61666666666667,115.43333333333334,,,,,,97.26666666666667,116.06666666666666,,,,,,96.93333333333334,,,,99.01666666666667,,49.96666666666667,123.16666666666667,,,69.0,44.583333333333336,78.76666666666667,,,,54.56666666666667,,,,,,,,,,,133.16666666666666,,47.016666666666666,,,,61.0,,,,,47.85,,,144.43333333333334,,84.76666666666667,,,,,32.11666666666667,,116.61666666666666,,,,,96.05,,118.6,,,,,,,,,,,,,,,,,,,,,,,,,99.95,,,,,,,,,,,,,,,,,1.5,,0.0,,,,,,,,,131.91666666666666,,,26.0,,,187.65,,222.06666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,26.483333333333334,,,30.0,199.9,,,,200.2,,,,31.3,,182.9,,,,,,,75.13333333333334,66.71666666666667,
FQHC236,1282.8,,,,,,866.2833333333333,,,,,,,,235.61666666666667,,,,981.5166666666667,,,,,,,,,,,,,,,,184.66666666666666,,,1159.7166666666667,,,,,,,,,,,,,258.2,,,,,,,1242.9333333333334,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.5166666666667,,,,,,,,,,,,,,,,,,,,,,,,,868.5166666666667,875.0333333333333,,,358.5,,920.6666666666666,,946.3666666666667,,,,,,920.8,947.0,,1268.2666666666667,,,,,,,,,,,,,,942.8666666666667,,918.2333333333333,,,,871.4,,,,,,1315.4833333333333,,,1355.0666666666666,,,,,1435.1833333333334,,,,,,,,,,,,,885.6666666666666,,,191.01666666666668,,,,,,,,,945.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.9,,,,,,,,,,,,,,,,,,0.0,,,,,,1449.9,,992.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.5666666666666,,,,,,158.61666666666667,,1154.1,,,,,,,
FQHC237,,,,,,,,,77.11666666666666,54.35,,,,,,,,,,,,232.61666666666667,,,,,186.7,,,,,138.23333333333332,,,,170.36666666666667,,,136.61666666666667,,,,,,,167.68333333333334,,,,,,91.65,,,,83.95,,,,,,,147.6,,,,,78.91666666666667,,,,,,,,,,91.1,,,190.63333333333333,,,,,,102.05,,,,,,93.35,,,154.96666666666667,,155.06666666666666,96.26666666666667,,,60.5,,188.31666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,86.85,,,,111.7,,,,222.21666666666667,,,,,,,,,,,,,,226.01666666666668,181.8,,,,,,,,,,,,,,,,,,,72.35,,,,,,,,,,88.95,,,,,,,,,,,91.46666666666667,,,,154.0,,,,,,,,,,22.95,,,,,,,,,,,,,,100.35,,,,,,,,97.05,,,,,,,0.0,,89.15,100.68333333333334,,,,,,,,112.08333333333333,,,,,,45.11666666666667,120.63333333333334,,69.43333333333334,,,,,,,95.7,,,,,,,,,,,,213.15,,,,,,,,,134.58333333333334,,,165.36666666666667,,,,259.1,,,,,118.11666666666666,,,,,
FQHC238,,135.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.3,,,145.43333333333334,,,,163.06666666666666,,,103.58333333333333,,140.28333333333333,,,,,,96.73333333333333,159.06666666666666,165.85,,,,,,,,,,,,,,152.43333333333334,,,,,108.41666666666667,,,,,,,,,,165.56666666666666,,,156.28333333333333,172.15,,,,,,,,,199.78333333333333,,,,,,,,,,,,,,,,129.51666666666668,,,,,,,,,,,,,,,162.33333333333334,,,,,,86.85,,,,131.2,,,,228.15,,,,,119.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.43333333333334,,,,,,111.18333333333334,206.96666666666667,,,,,,,,,,,,,,,,,,997.3666666666667,,,,,,,,,122.83333333333333,,,,,156.85,,,144.65,,,,,,,,,,0.0,,,,,,,,17.783333333333335,,,,,105.35,,,,,,,,,103.48333333333333,,,,,,,,,,136.11666666666667,,,,,142.08333333333334,,,319.23333333333335,,,,,,,,,,,136.21666666666667,,,,,115.35,,,,,,,,
FQHC239,,,,,,,,,47.68333333333333,73.56666666666666,,,,,,,,,,,,295.6166666666667,,,,,171.21666666666667,,,,,81.3,,,,146.46666666666667,51.36666666666667,,69.16666666666667,,,,,,,141.78333333333333,,,57.21666666666667,50.0,,41.68333333333333,,,,50.85,,,,,,,128.23333333333332,41.31666666666667,,,,47.233333333333334,,,,,,,,,,31.116666666666667,68.38333333333334,,225.3,45.916666666666664,64.95,,,,81.65,,,,,90.76666666666667,87.76666666666667,,,152.15,,152.35,86.86666666666666,,52.833333333333336,34.733333333333334,59.78333333333333,152.9,,,,,,,,,,,,,,,,,,,51.06666666666667,,,,,,,,23.283333333333335,,,,28.316666666666666,,,,178.53333333333333,,,,,,,,,,,,,,,145.2,,,,,,,,,,,,,,,,46.083333333333336,,,81.1,,,,,,,,,,34.25,,,,,,,,,,,34.233333333333334,,,,127.95,,,,,,,,,,90.25,,,,,,,,,,,,,48.38333333333333,94.93333333333334,,,57.0,,,,,77.05,,47.016666666666666,,,,,74.18333333333334,,0.0,16.383333333333333,,,,,43.13333333333333,,,67.46666666666667,,,,,,131.31666666666666,38.766666666666666,,43.28333333333333,,48.2,,,38.38333333333333,,53.61666666666667,,,,,,,,,,,83.23333333333333,200.41666666666666,,,,,,,,,54.25,,,155.6,,,,,,,,,68.4,,,,,
FQHC240,,,,,,,,,64.51666666666667,66.76666666666667,,,,,,,,,,,,295.3833333333333,,,,,174.73333333333332,,,,,84.88333333333334,,,,151.73333333333332,66.33333333333333,,61.9,,,,,,,147.05,,,,59.483333333333334,,26.966666666666665,,,,67.96666666666667,,,,,,,134.16666666666666,53.916666666666664,,,,57.11666666666667,,,,,,,,,,39.583333333333336,55.36666666666667,,210.58333333333334,57.46666666666667,74.9,,,,87.26666666666667,,,,,94.73333333333333,94.43333333333334,,,151.05,,151.25,84.78333333333333,,44.2,42.083333333333336,51.3,190.05,,,,,,,,,,,,,,,,,,,65.6,,,,,,,,33.083333333333336,,,,10.033333333333333,,,,206.7,,,,,,,,,,,,,,,160.61666666666667,,,,,,,,,,,,,,,,36.03333333333333,,,89.13333333333334,,,,,,,,,,19.033333333333335,,,,,,,,,,76.2,13.7,,,,140.26666666666668,,,,,,,,,,79.38333333333334,,,,,,,,,,,,,37.61666666666667,101.38333333333334,,,,,,,,81.53333333333333,,34.65,,,,,75.95,,18.983333333333334,0.0,,,,,37.2,,,50.166666666666664,,,,,,135.51666666666668,30.766666666666666,,57.15,,48.21666666666667,,,30.1,,34.916666666666664,,,,,,,,,,,108.26666666666667,179.83333333333334,,,,,,,,,44.71666666666667,,,172.01666666666668,,,,,,,,,42.03333333333333,,,,,
FQHC241,,,,101.11666666666666,,,,,,,,,,,,,55.03333333333333,,,102.83333333333333,,,47.93333333333333,,,,,,383.76666666666665,,,,,,,,,,,,39.416666666666664,,,,,,,,,,,,,,50.6,,,,,,,57.266666666666666,,,,,,,,,,,,,,,,,,,,,,56.8,146.26666666666668,348.9,,,,,,,,,55.483333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.56666666666667,,,,,,,,,,,55.85,,,,,,,,,,,,77.88333333333334,,,,,134.46666666666667,,,,,,,26.266666666666666,,,,,,,,62.7,,,,,,45.6,,,,,,,,,,,27.833333333333332,,,,,60.68333333333333,,,,,,,,,75.73333333333333,17.05,42.6,,,,13.916666666666666,,149.96666666666667,,,105.9,,,,,,,,,,,,,104.56666666666666,,,28.233333333333334,14.366666666666667,,,,,,,51.233333333333334,,,,,,,0.0,,,,,,,,,,,,74.26666666666667,,,473.95,,,,,,,,,98.6,,,,,,34.3,,,,,,,,,,49.95,,,,,57.06666666666667,,,,,,193.15,,,,,,,31.2,,,
FQHC242,1548.3,,,,,,,,,,,,,,1509.9833333333333,,,,1483.1166666666666,,,,,,,,,1634.0666666666666,,,,,,,615.1833333333333,,,1591.5,,,,,,,,,,,,,1499.4666666666667,,,,,,,531.6666666666666,1369.9666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.3,,,,,,,,,,,,1589.1,,,,,,,,,,,,,,,,,472.23333333333335,,1410.4333333333334,,1451.15,,,,,,1410.5666666666666,1451.7833333333333,,1526.0833333333333,,,,,,,,,,,,,,1373.7166666666667,,,,,,,,,,,,1597.2666666666667,,,1396.85,,,,,1476.9666666666667,,,,,,,,,,,,,1424.1166666666666,,,1237.0166666666667,,,,,,,,,1405.3833333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.4666666666667,,,,,,,,,,,,,,,,,,492.6333333333333,,,,,,0.0,,1484.6333333333334,,,,,,1521.4833333333333,,1426.9166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361.0,,,,1564.35,,,,,,634.2,,1585.8833333333334,,,,,,,
FQHC243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FQHC244,382.8333333333333,,,,,,128.73333333333332,,,,,,,,137.51666666666668,,,,24.0,,,,,,,,,408.6,,,,,,,228.98333333333332,,,277.3,,,,,,,,,,,,,117.58333333333333,,,,,,,1387.8666666666666,520.1,,,,,,,159.9,,,,,,,,150.7,,,,,,,,,,,,,,209.83333333333334,,363.81666666666666,,,,731.5166666666667,,,,,,182.8,,,,,,,,,133.43333333333334,,,182.81666666666666,124.78333333333333,135.35,,,566.6833333333333,,138.0,141.4,60.3,,,,,,138.13333333333333,76.31666666666666,,350.6166666666667,,,,172.26666666666668,,,,,,,,,,134.16666666666666,140.41666666666666,164.01666666666668,,,,144.73333333333332,,,,,,881.8,,,831.3833333333333,,,,159.13333333333333,1031.5,,,126.56666666666666,,,,,149.36666666666667,,,,,,,,446.81666666666666,,143.78333333333333,,187.96666666666667,,,,,152.11666666666667,,,,,,,,,,,,,,,,,,,,,,,,,270.6333333333333,1646.4333333333334,,,492.0833333333333,,,,,,285.26666666666665,,,,,,,,,133.5,,132.85,997.45,,,,,,1386.85,,0.0,,,132.26666666666668,,,,,,,,,,,,,,814.25,,369.68333333333334,,,,,,,,,,,,,,,,,,,,305.53333333333336,,,,,,,,140.16666666666666,,248.0,,238.21666666666667,,,,,,,
FQHC245,,,,,,,,,63.86666666666667,55.516666666666666,,,,,,,,,,,,,,,,,,,,,,72.2,76.75,,,,30.283333333333335,,75.36666666666666,,,94.93333333333334,,,,,,,35.78333333333333,31.35,,19.333333333333332,,,,36.56666666666667,,,,,,,,20.05,,,,47.18333333333333,,,,,,,,,,14.283333333333333,22.016666666666666,,,21.133333333333333,40.71666666666667,,,,61.483333333333334,,,,,63.78333333333333,64.6,,,,,,68.83333333333333,,44.0,34.4,18.05,,,,,,,,,,,,,,,,,,,,31.216666666666665,,,,,,,,24.5,,,,46.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.15,,,69.76666666666667,,,,,,,,,,20.85,,,,,,,,,,60.03333333333333,21.65,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,72.7,,,33.56666666666667,,,,,53.53333333333333,,2.7666666666666666,,,,,,,46.733333333333334,33.55,,,,,0.0,,,85.15,,,,,,,57.0,,25.7,,20.816666666666666,111.51666666666667,,6.566666666666666,,12.283333333333333,,,,,,68.71666666666667,,,,,69.16666666666667,175.0,,,,,,,,,79.18333333333334,,,,92.4,,,,,76.98333333333333,,,64.7,,,,,
FQHC246,,88.56666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.71666666666667,,,90.06666666666666,,,,120.53333333333333,,,57.0,,97.75,,,,,,76.15,116.53333333333333,123.31666666666666,,,,,,,,,,,,,,109.9,,,,,75.83333333333333,,,,,,,,,,123.03333333333333,,,113.75,129.61666666666667,,,,,,,,,157.25,,,,,,,,,,,,,,,,108.93333333333334,,,,,,,,,,,,,,,119.8,,,,,,66.26666666666667,,,,110.61666666666666,,,,185.61666666666667,,,,,99.01666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.85,,,,,,90.6,164.43333333333334,,,,,,,,,,,,,,,,,,976.7833333333333,29.533333333333335,,,,,,,,102.25,,,,,114.31666666666666,,,111.06666666666666,,,,,,,,,,29.533333333333335,,,,,,,,0.0,,,,,84.76666666666667,,,,,,,,,60.95,,,,,,,,,,93.58333333333333,,,,,99.55,,,299.7,,,,,,,,,,,93.68333333333334,,,,,72.81666666666666,,,,,,,,
FQHC247,,,,,,,40.85,,,,,108.5,59.983333333333334,170.36666666666667,178.46666666666667,,,,128.86666666666667,,,,,,,181.5,,,,,,,,,158.4,,,,,,,,,,,,,,,,119.41666666666667,,,,,,114.88333333333334,,218.03333333333333,,,,,,,28.166666666666668,,,,,,,,33.45,,,31.133333333333333,,,,,,,,,,,,,,36.016666666666666,,,,,,,,,,,,,,97.2,,,,29.1,,,,55.28333333333333,34.63333333333333,,,,,88.86666666666666,54.166666666666664,112.98333333333333,,,,,,89.0,113.61666666666666,,,,,,94.48333333333333,,,,87.28333333333333,,33.5,112.75,,,50.81666666666667,14.333333333333334,74.9,,,,46.666666666666664,,,,,,,,,,,102.1,,30.233333333333334,,,,58.55,,,,,31.433333333333334,,,116.53333333333333,,76.5,,,,,34.18333333333333,,113.68333333333334,,,,,77.86666666666666,,99.9,,,,,,,,,,,,,,,,,,,,,,,,,74.2,,,,,,,,,,,,,,,,,22.466666666666665,,23.35,,,,,,,,,129.46666666666667,,,0.0,,,178.23333333333332,,204.1,,,,,,,,,,,,,,,,,,,,,,,,,,,15.233333333333333,,,13.3,194.7,,,,180.1,,,,16.083333333333332,,174.51666666666668,,,,,,,49.93333333333333,49.3,
FQHC248,,,,,,,,,66.81666666666666,70.28333333333333,,,,,,,,,,,,311.48333333333335,,,,,216.45,,,,,47.983333333333334,,,,182.66666666666666,,,58.7,,,,,,,170.65,,,,102.8,,51.0,,,,103.65,,,,,,,139.36666666666667,77.41666666666667,,,,102.96666666666667,,,,,,,,,,79.03333333333333,,,223.78333333333333,74.01666666666667,,,,,112.8,,,,,,,,,144.1,,144.3,,,74.21666666666667,77.25,68.81666666666666,191.1,,,,,,,,,,,,,,,,,,,,,,,,,,,80.86666666666666,,,,39.983333333333334,,,,191.35,,,,,,,,,,,,,,241.41666666666666,143.65,,,,,,,,,,,,,,,,94.61666666666666,,,69.6,,,,,,,,,,63.3,,,,,,,,,,,71.23333333333333,,,,114.61666666666666,,,,,,,,,,98.35,,,,,,,,,,,,,95.83333333333333,,,,,,,,,100.61666666666666,,93.41666666666667,,,,,123.81666666666666,,61.416666666666664,47.03333333333333,,,,,95.96666666666667,,,0.0,,,,,,128.41666666666666,65.5,,61.88333333333333,,96.0,,,90.85,,86.91666666666667,,,,,,,,,,,,166.43333333333334,,,,,,,,,71.95,,,191.05,,,,,,,,,10.3,,,,,
FQHC249,,,,,,,,236.0,,,979.4666666666667,312.8,,,,,,118.8,,,133.86666666666667,,,167.86666666666667,99.66666666666667,,,,,,79.51666666666667,,,939.2333333333333,,,,,,,,,,152.15,204.76666666666668,,,,,,,,,295.0833333333333,,,,,,,,,,,,,,,,469.75,,,136.9,,137.73333333333332,,,,,,,,,,,,,,139.23333333333332,245.43333333333334,,,,240.88333333333333,,,640.7833333333333,,,,,,,,,31.75,204.58333333333334,,,,253.31666666666666,,,,,249.66666666666666,,,,,,156.13333333333333,,,,947.4833333333333,,,,,,679.45,,,,,,,,,,,,,,,,,,,,249.01666666666668,,,115.4,,,,,,,463.2,,,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.7,,,,,,189.28333333333333,,,,,,,207.66666666666666,,,,,,,,957.15,,413.1,,,,,,,,,,,,947.3666666666667,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,202.4,,,,,263.1666666666667,,,,,,,,,218.33333333333334,,901.5333333333333,,,877.3666666666667,,,291.45,,,,216.73333333333332,,,,,,448.31666666666666,,,,,,,,950.65,,,,
FQHC250,,,,,,,175.95,,,,,,,,261.8666666666667,,,,,,,,,,,,,,,,,,,,297.8333333333333,,,,,,,,,,,,,,,,281.43333333333334,,,,,,,,244.23333333333332,,,,,,,206.45,,,,,,,,182.55,,,150.1,,,,,,,,,,,,,,147.5,,,,,,,,,,,,,,,,,,196.38333333333333,,,,193.01666666666668,196.63333333333333,,,361.8833333333333,,258.8333333333333,,,,,,,,258.96666666666664,,,,,,,,,,,,,152.56666666666666,,,,223.01666666666668,182.86666666666667,247.86666666666667,,,,172.93333333333334,,,,,,,,,,,,,184.38333333333333,,,,,,,,,181.21666666666667,,,,,92.75,,,283.9166666666667,,175.63333333333333,,,,,,,238.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.85,,,,,,,,,,,,,,,200.11666666666667,,199.46666666666667,1066.3,,,,,,1485.7,,,,,172.11666666666667,,,0.0,,225.3,,,,,,,,,,,,,,,,,,,,,,,,,,,172.91666666666666,,,172.66666666666666,192.88333333333333,,,,232.73333333333332,,,,172.01666666666668,,312.85,,,,,,,,160.0,
FQHC251,,101.06666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.93333333333334,,,121.16666666666667,,,,138.8,,,111.21666666666667,,116.01666666666667,,,,,,40.55,134.8,141.58333333333334,,,,,,,,,,,,,,128.16666666666666,,,169.41666666666666,,122.66666666666667,,,,,,,,,,141.3,,,132.01666666666668,147.88333333333333,,,,,,,,,175.51666666666668,,,,,,,,,,,140.03333333333333,,,,,80.88333333333334,,,,,,,,,,230.75,,,,,137.18333333333334,,,,,,34.75,,,,38.18333333333333,,,,203.88333333333333,,,,,14.233333333333333,,,,,,,,,,,,,,,,210.96666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,,,,,,86.91666666666667,182.7,,,,,,,,,,,,,,,,,,289.55,69.96666666666667,218.23333333333332,,,,,,,47.78333333333333,,,,,132.58333333333334,,,103.28333333333333,,,,,,,,,,69.96666666666667,,,,,,,,36.18333333333333,,,,,0.0,,,,,,,,,79.21666666666667,,,,,,,,,,111.85,,,,,,,,383.8666666666667,,,,,,,,,,,111.95,,,,,91.08333333333333,,,,,,,,
FQHC252,615.9,,,,,,205.16666666666666,,,,,,,,190.58333333333334,,,,315.9,,,,,,,,,975.6666666666666,,,,,,,239.05,,,,,,,,,,,,,,,,179.33333333333334,,,,,,,1120.5333333333333,138.45,,,,,,,,,,,,,,,,,,207.31666666666666,,,,,,,,,,,427.9,,,204.71666666666667,,,,,,,,,,,,,,,,,,221.5,,,,219.93333333333334,227.41666666666666,,,301.1,,271.05,,280.75,,,,,,271.18333333333334,281.3833333333333,,790.3333333333334,,,,,,,,,,209.78333333333333,,,,237.23333333333332,,262.5,,,,202.15,,,,,,939.8666666666667,,,889.45,,,,,1089.5666666666666,,,,,,,,,,,,,149.55,,,163.61666666666667,,,,,,,,,249.18333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.06666666666666,,,,,,,,,,,,,,,232.1,,232.98333333333332,285.51666666666665,,,,,,1392.5,,,,,229.33333333333334,,,214.08333333333334,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,230.13333333333333,,,229.88333333333333,98.6,,,,286.95,,,,,,258.06666666666666,,,,,,,,220.21666666666667,
FQHC253,,,,129.81666666666666,,,,,,,,,,,,,96.75,,,131.53333333333333,,,36.766666666666666,,,,,,,,,,,,,,,,,,43.983333333333334,,,,,,,,,,,,,,92.7,,,,,,,55.5,,,,,,,,,,,,,,,,,,,,,,98.9,191.36666666666667,,,,,,,,,,49.38333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.56666666666667,,,,,,,,,,,58.36666666666667,,,,,,,,,,,,11.6,,,,,180.31666666666666,,,,,,,59.2,,,,,,,,89.8,,,,,,53.38333333333333,,,,,,,,,,,67.53333333333333,,,,,87.78333333333333,,,,,,,,,33.916666666666664,81.5,67.0,,,,81.91666666666667,,195.81666666666666,,,134.6,,,,,,,,,,,,,133.26666666666668,,,66.13333333333334,87.66666666666667,,,,,,,93.33333333333333,,,,,,,88.71666666666667,,,,,,,,,,,,0.0,,,,,,,,,,,,133.13333333333333,,,,,,67.3,,,,,,,,,,84.95,,,,,78.68333333333334,,,,,,,,,,,,,50.21666666666667,,,
FQHC254,,,,,,,,,91.03333333333333,85.71666666666667,,,,,,,,,,,,231.46666666666667,,,,,152.38333333333333,,249.11666666666667,,,167.9,,,,130.71666666666667,,,143.26666666666668,,,,,,,142.36666666666667,,,,,,111.91666666666667,,,,,,,,,,,146.78333333333333,,,,,99.18333333333334,,,,,,,,,,,,,191.05,,,,,,129.9,,,,,,137.21666666666667,,,124.65,,124.75,137.53333333333333,,,75.1,,154.71666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,93.31666666666666,,,,134.1,,,,226.46666666666667,,,,,,,,,,,,,,250.9,150.86666666666667,,,,,,,,,,,,,,,,,,,95.73333333333333,,,,,,,,,,109.21666666666667,,,,,,,,,,,120.1,,,,148.68333333333334,,,,,,,,,,52.5,,,,,,,,,,,,,,142.4,,,,,,,,127.03333333333333,,,,,,,45.766666666666666,,108.31666666666666,122.66666666666667,,,,,,,,125.3,,,,,,0.0,151.9,,,,,,,,,,,,,,,,,,,,,222.11666666666667,,,,,,,,,165.85,,,160.25,,,,272.98333333333335,,,,,131.33333333333334,,,,,
